ridership_id,trip_id,station_id,boardings,alightings
4597,3437,1,5,29
4598,3666,45,54,26
4599,4137,18,53,57
4600,3561,26,12,21
4601,2130,35,52,28
4602,45,22,42,53
4603,1752,52,41,49
4604,5273,161,,3
4605,2657,176,14,2
4606,5922,103,30,46
4607,3713,25,34,59
4608,5886,204,23,14
4609,636,88,25,18
4610,1802,83,54,26
4611,4552,118,21,12
4612,4171,67,34,59
4613,1940,61,24,18
4614,908,89,9,52
4615,4809,107,16,23
4616,3825,193,4,24
4617,5321,157,,45
4618,1087,42,6,27
4619,4523,183,,32
4620,26,25,32,9
4621,686,213,44,52
4622,2740,87,31,16
4623,5515,23,57,8
4624,3013,26,11,6
4625,1561,178,-2,18
4626,3844,148,45,4
4627,2492,69,44,45
4628,2996,122,57,27
4629,4768,194,45,24
4630,1652,106,28,53
4631,3978,32,,8
4632,2500,94,44,30
4633,1001,162,28,21
4634,5069,185,60,11
4635,48,13,59,8
4636,1461,34,14,28
4637,3155,80,14,13
4638,1578,189,51,54
4639,2914,22,51,38
4640,3700,161,47,10
4641,542,18,20,8
4642,5027,42,28,48
4643,5043,175,37,13
4644,3455,208,30,27
4645,1030,13,40,60
4646,956,187,49,5
4647,5681,63,4,2
4648,5019,30,1,43
4649,3215,10,3,52
4650,5311,12,19,37
4651,3171,107,34,51
4652,2838,23,1,12
4653,4893,92,13,30
4654,1488,35,29,49
4655,4337,59,52,36
4656,4919,3,10,21
4657,1486,79,17,33
4658,183,126,49,26
4659,5941,182,27,22
4660,3268,81,19,13
4661,4884,43,35,36
4662,3471,61,48,4
4663,5376,198,18,21
4664,2124,117,16,37
4665,540,20,25,2
4666,2174,174,51,29
4667,988,143,10,9
4668,5267,183,17,43
4669,4694,205,18,17
4670,5470,204,19,34
4671,2909,202,42,25
4672,2668,80,19,21
4673,2151,46,7,40
4674,1151,159,47,37
4675,1086,98,45,3
4676,1798,52,50,37
4677,1920,137,8,28
4678,2308,170,25,7
4679,1084,55,46,38
4680,2163,94,47,59
4681,1207,86,46,36
4682,1704,114,11,53
4683,3386,204,29,28
4684,5466,56,3,60
4685,5541,118,35,1
4686,5010,157,46,13
4687,4582,102,10,3
4688,2816,55,36,7
4689,715,195,42,50
4690,1559,141,59,10
4691,5604,145,52,5
4692,5909,54,56,58
4693,108,114,15,39
4694,4360,164,60,20
4695,2976,10,25,32
4696,770,176,5,16
4697,3774,129,21,25
4698,5199,105,10,4
4699,5786,193,25,59
4700,3786,184,11,19
4701,4141,213,7,57
4702,2971,105,55,52
4703,683,182,54,54
4704,4936,116,21,13
4705,571,76,16,24
4706,2000,140,16,20
4707,2734,205,0,5
4708,1166,36,4,58
4709,5626,205,33,41
4710,2433,144,6,13
4711,440,92,56,38
4712,4536,147,33,39
4713,195,145,44,9
4714,1519,39,45,2
4715,2530,18,51,31
4716,4851,113,2,52
4717,5569,104,55,33
4718,4486,41,35,10
4719,3349,115,18,3
4720,151,171,0,38
4721,5434,124,31,14
4722,2406,149,42,26
4723,5454,213,38,22
4724,5987,30,9,5
4725,2724,49,3,7
4726,1817,65,43,12
4727,2118,100,27,37
4728,505,110,30,40
4729,3561,77,18,1
4730,708,69,32,11
4731,607,159,46,16
4732,2708,194,44,31
4733,2843,96,20,14
4734,3250,208,59,47
4735,4519,215,20,56
4736,2599,1,9,24
4737,4881,73,-9,23
4738,1709,187,25,3
4739,1219,144,32,18
4740,4724,52,60,37
4741,5971,212,34,40
4742,5988,183,45,26
4743,4141,149,33,0
4744,3277,162,43,21
4745,5930,47,33,22
4746,2553,188,12,2
4747,5409,55,47,27
4748,2086,196,6,27
4749,1914,168,28,1
4750,1327,128,58,16
4751,240,12,55,42
4752,5221,219,22,3
4753,5084,76,-8,50
4754,4671,158,14,38
4755,3881,188,35,32
4756,387,68,32,23
4757,2852,198,38,1
4758,2173,44,56,52
4759,3663,134,,40
4760,859,197,19,31
4761,2133,2,43,32
4762,4246,119,31,52
4763,2862,217,50,4
4764,3282,157,37,53
4765,4846,30,59,41
4766,5177,197,37,2
4767,3261,142,33,18
4768,2525,179,30,54
4769,1931,59,0,49
4770,4767,80,30,49
4771,820,79,6,57
4772,4723,48,49,56
4773,1136,120,56,60
4774,4017,211,53,29
4775,3551,87,15,49
4776,3344,189,24,48
4777,4554,88,52,26
4778,3632,26,24,18
4779,558,168,45,7
4780,3317,207,33,23
4781,3044,36,19,4
4782,964,111,33,31
4783,4487,42,20,26
4784,2236,188,47,13
4785,720,3,7,54
4786,1357,169,59,51
4787,4288,52,44,7
4788,4683,171,49,4
4789,437,22,5,47
4790,670,166,29,51
4791,2116,180,35,5
4792,5625,122,36,27
4793,4818,208,17,56
4794,4102,15,11,47
4795,2110,83,51,44
4796,2152,220,49,30
4797,4170,7,,31
4798,1479,119,33,41
4799,3676,69,46,12
4800,2361,42,21,17
4801,2537,174,29,3
4802,3164,160,56,6
4803,5420,75,25,25
4804,5127,34,-3,55
4805,4684,118,9,8
4806,1930,180,7,46
4807,5309,113,1,32
4808,5672,62,13,52
4809,4851,71,22,14
4810,2949,12,35,11
4811,5359,6,44,12
4812,5893,83,24,44
4813,4110,12,8,35
4814,16,40,28,33
4815,5671,34,42,24
4816,5879,71,39,57
4817,5609,174,56,18
4818,3751,154,3,16
4819,2673,21,22,15
4820,5186,156,10,25
4821,147,215,48,776
4822,1059,64,43,33
4823,5596,5,0,43
4824,4867,121,34,0
4825,3947,188,50,35
4826,2197,109,20,40
4827,40,157,9,9
4828,1393,31,8,32
4829,3267,160,1,13
4830,2624,210,34,52
4831,1430,184,57,9
4832,4055,37,14,19
4833,2195,19,57,49
4834,475,133,13,35
4835,5278,171,5,16
4836,4786,166,38,17
4837,5484,43,42,10
4838,1570,33,11,32
4839,2467,109,48,54
4840,979,155,37,36
4841,372,131,45,6
4842,3277,51,9,59
4843,909,62,41,14
4844,5676,82,45,60
4845,1463,21,49,16
4846,2927,212,19,16
4847,1265,123,,45
4848,2164,133,58,39
4849,5219,159,31,51
4850,2083,43,58,11
4851,5025,175,55,28
4852,1789,126,16,32
4853,2988,166,3,33
4854,3588,215,17,54
4855,4234,13,48,57
4856,428,103,42,0
4857,4512,64,0,40
4858,3994,63,27,47
4859,3957,195,23,32
4860,4251,114,57,31
4861,5958,188,58,47
4862,1920,58,14,21
4863,4109,55,31,49
4864,306,48,15,34
4865,4851,75,,43
4866,3579,153,46,18
4867,3757,98,48,6
4868,1383,119,60,47
4869,982,40,47,43
4870,3780,156,40,25
4871,4432,10,56,36
4872,2894,41,10,16
4873,3724,84,27,7
4874,5871,63,57,28
4875,647,122,54,46
4876,187,17,7,28
4877,2705,86,44,25
4878,2411,123,15,23
4879,3430,117,45,19
4880,2134,178,38,50
4881,4163,145,2,50
4882,1020,180,25,31
4883,4255,216,47,45
4884,1926,5,51,10
4885,4716,218,8,14
4886,5984,1,58,0
4887,1838,78,7,57
4888,987,200,20,45
4889,5609,5,51,12
4890,1591,15,49,53
4891,81,49,48,23
4892,864,212,58,15
4893,1803,28,9,59
4894,3025,204,44,1
4895,2217,142,57,32
4896,5288,140,6,49
4897,4085,180,23,36
4898,4638,119,14,8
4899,5261,150,8,55
4900,4303,10,39,37
4901,4276,61,56,51
4902,4711,217,34,25
4903,4735,25,40,2
4904,256,71,60,27
4905,4603,107,58,12
4906,1824,139,4,54
4907,553,147,48,16
4908,3930,11,29,41
4909,5017,138,47,26
4910,2101,70,52,17
4911,984,140,,5
4912,2811,68,42,10
4913,1436,83,21,56
4914,121,189,6,32
4915,4305,127,8,21
4916,1438,219,14,1
4917,5249,188,30,59
4918,1473,125,44,58
4919,1297,30,43,22
4920,1377,125,49,46
4921,5463,38,15,4
4922,5744,69,14,18
4923,3163,99,55,14
4924,3424,119,28,48
4925,4774,113,8,29
4926,898,168,36,32
4927,3338,7,22,12
4928,2468,101,58,46
4929,3608,74,57,48
4930,5028,98,50,34
4931,5658,166,34,27
4932,4879,130,31,6
4933,2379,194,25,50
4934,1031,145,5,48
4935,1582,100,49,1
4936,4891,1,58,58
4937,528,22,50,746
4938,5759,121,34,15
4939,958,215,33,53
4940,5768,105,13,30
4941,580,151,34,31
4942,391,54,58,11
4943,464,188,32,5
4944,1892,160,43,9
4945,2116,167,18,55
4946,5406,178,22,46
4947,2320,124,60,10
4948,4050,182,38,53
4949,2316,205,28,52
4950,5621,118,59,52
4951,2555,7,26,59
4952,3175,116,36,49
4953,2137,33,55,0
4954,3080,31,13,30
4955,4358,43,12,28
4956,4595,34,20,46
4957,1674,8,34,31
4958,4045,145,1,38
4959,4099,20,11,60
4960,1322,104,13,20
4961,5855,202,35,7
4962,3918,20,2,11
4963,3185,44,10,45
4964,837,156,12,12
4965,1070,205,49,32
4966,2381,59,31,43
4967,4433,48,56,58
4968,230,186,57,6
4969,2907,179,,3
4970,2012,48,2,36
4971,4431,41,32,48
4972,1258,75,30,58
4973,5395,108,27,58
4974,3822,132,13,1
4975,799,126,10,38
4976,412,158,39,13
4977,3896,90,5,13
4978,5589,137,60,51
4979,921,78,47,41
4980,4879,189,24,31
4981,817,143,18,52
4982,5109,40,0,32
4983,2227,160,47,27
4984,4202,87,5,58
4985,322,96,59,25
4986,5599,89,40,51
4987,1754,178,16,3
4988,813,13,53,29
4989,1431,141,28,45
4990,4984,159,30,10
4991,2783,121,50,46
4992,2629,13,8,58
4993,5055,64,57,45
4994,5424,41,56,48
4995,3891,44,23,17
4996,5550,200,36,51
4997,2580,161,0,15
4998,3711,148,20,34
4999,2060,201,27,30
5000,1217,61,39,24
5001,3973,134,-8,36
5002,2617,21,26,12
5003,3283,110,11,25
5004,5092,77,0,38
5005,316,118,13,29
5006,1392,159,46,7
5007,2247,137,0,13
5008,2341,163,42,49
5009,2055,7,43,45
5010,655,157,23,24
5011,5451,213,20,47
5012,4591,77,4,40
5013,1472,207,8,34
5014,2688,183,25,2
5015,1105,215,37,14
5016,525,21,42,31
5017,4187,163,25,12
5018,1988,139,47,2
5019,2075,101,-5,30
5020,1875,87,42,44
5021,3069,156,12,5
5022,3458,17,56,2
5023,2153,84,25,12
5024,626,194,56,16
5025,4847,102,6,49
5026,2751,13,33,34
5027,4960,125,23,21
5028,2622,50,56,30
5029,5462,123,34,59
5030,667,110,45,26
5031,354,160,25,21
5032,4706,141,48,57
5033,3649,74,41,19
5034,1591,203,11,5
5035,3708,131,48,20
5036,3780,74,57,30
5037,3786,6,25,2
5038,5225,204,21,47
5039,5912,130,42,12
5040,3058,107,18,48
5041,1898,43,54,29
5042,2525,22,4,46
5043,3489,94,9,30
5044,692,165,22,52
5045,3137,42,24,25
5046,5112,145,34,5
5047,3011,33,28,51
5048,218,12,35,20
5049,1952,210,6,27
5050,2274,183,59,851
5051,3292,163,19,36
5052,1317,62,31,21
5053,4414,54,32,33
5054,1843,59,41,5
5055,2040,167,9,22
5056,4188,84,59,36
5057,4110,206,59,40
5058,66,207,25,27
5059,1701,67,31,39
5060,5717,197,5,2
5061,176,39,54,34
5062,1,11,1,13
5063,3426,103,26,54
5064,4594,4,32,45
5065,3327,204,16,19
5066,5769,149,57,4
5067,1177,127,44,31
5068,2832,1,9,55
5069,2417,196,10,22
5070,697,40,8,52
5071,954,93,12,23
5072,2685,150,57,10
5073,599,152,29,55
5074,3231,30,24,10
5075,4965,193,50,12
5076,204,29,,42
5077,3887,175,2,7
5078,2406,79,25,1
5079,2425,144,58,24
5080,960,125,-9,20
5081,1657,25,59,8
5082,1824,30,54,20
5083,1854,70,38,31
5084,845,215,31,18
5085,245,215,48,40
5086,2855,27,19,6
5087,4597,188,47,26
5088,4328,176,36,35
5089,1554,157,45,29
5090,1579,166,8,28
5091,264,41,51,33
5092,5116,216,49,26
5093,2948,94,58,22
5094,138,18,9,4
5095,5496,206,36,51
5096,5544,152,45,37
5097,2635,49,56,57
5098,2993,61,60,0
5099,4689,100,23,17
5100,3998,15,21,50
5101,2376,66,23,43
5102,4650,26,16,20
5103,577,2,8,2
5104,1678,130,34,42
5105,5174,116,4,15
5106,5204,110,1,54
5107,1077,18,9,58
5108,51,9,18,26
5109,4987,121,22,9
5110,496,135,18,35
5111,2455,45,22,43
5112,5797,111,60,45
5113,1165,47,,39
5114,5271,83,51,17
5115,776,118,5,1
5116,3136,128,13,38
5117,5080,56,44,55
5118,3371,194,36,504
5119,3113,65,43,33
5120,1161,184,15,21
5121,5970,49,60,35
5122,4717,171,56,42
5123,677,119,56,23
5124,446,78,29,656
5125,4269,51,44,0
5126,3660,101,8,29
5127,1394,93,21,13
5128,3769,216,46,19
5129,1919,40,44,52
5130,1322,33,21,3
5131,1706,78,33,13
5132,5572,190,8,57
5133,24,19,16,57
5134,2103,109,30,23
5135,245,64,33,3
5136,2677,190,18,57
5137,4436,81,44,10
5138,4791,127,,54
5139,991,178,59,1
5140,2216,56,13,2
5141,355,150,34,3
5142,4813,206,15,52
5143,5437,149,53,26
5144,450,187,33,59
5145,3312,129,18,42
5146,3061,84,33,42
5147,1334,90,11,54
5148,3197,134,22,29
5149,5679,112,53,49
5150,2554,37,37,11
5151,2796,6,5,38
5152,2946,34,45,26
5153,2558,157,17,8
5154,1418,24,,24
5155,2911,45,12,32
5156,2250,156,35,28
5157,2358,47,47,1
5158,5738,57,42,20
5159,4086,116,39,14
5160,2077,13,18,37
5161,3140,183,13,24
5162,1877,18,58,31
5163,2878,53,13,46
5164,5175,77,58,30
5165,5327,111,13,3
5166,5875,112,20,34
5167,1171,117,56,51
5168,2918,77,59,51
5169,3182,220,58,39
5170,556,89,43,40
5171,4670,126,14,625
5172,5837,126,48,32
5173,4322,27,58,17
5174,5542,178,56,41
5175,1040,146,33,54
5176,3345,137,29,26
5177,173,118,20,1
5178,644,26,59,45
5179,2893,94,,6
5180,2450,207,38,40
5181,4608,134,25,50
5182,3123,27,5,23
5183,4983,8,4,31
5184,4119,113,53,8
5185,65,211,5,46
5186,3397,130,13,41
5187,3326,44,41,55
5188,494,100,3,23
5189,567,200,6,25
5190,3945,107,39,0
5191,2022,86,48,9
5192,4520,202,8,47
5193,551,155,52,56
5194,3666,22,-3,46
5195,5457,64,11,31
5196,264,209,44,30
5197,1033,88,60,28
5198,1148,31,60,11
5199,293,207,12,55
5200,5024,145,48,52
5201,2660,105,45,16
5202,1675,21,28,8
5203,645,189,3,41
5204,3237,54,49,52
5205,583,135,44,24
5206,5983,117,55,1
5207,4640,138,31,34
5208,1715,90,1,43
5209,2419,93,39,12
5210,874,57,6,9
5211,3632,1,59,36
5212,1582,66,52,6
5213,5336,217,51,1
5214,2280,178,0,28
5215,3374,66,48,56
5216,5323,143,53,43
5217,1065,162,37,17
5218,4492,177,7,12
5219,2729,60,48,39
5220,5326,3,49,29
5221,185,210,52,28
5222,2050,187,56,22
5223,4244,71,21,34
5224,1449,34,10,28
5225,3104,176,0,8
5226,446,109,48,27
5227,1037,86,11,28
5228,5953,187,52,18
5229,2221,90,56,60
5230,4824,10,25,28
5231,5249,37,4,46
5232,4561,50,0,26
5233,2267,76,12,53
5234,843,5,43,42
5235,1369,85,28,56
5236,2834,70,11,51
5237,1953,87,13,44
5238,3738,33,19,33
5239,5069,131,53,41
5240,1588,43,10,57
5241,1812,87,1,11
5242,1491,115,59,28
5243,3241,164,37,0
5244,4243,66,31,55
5245,3907,3,21,33
5246,5626,183,31,46
5247,1333,47,50,5
5248,5134,171,10,46
5249,275,188,19,0
5250,1760,170,17,8
5251,387,49,14,43
5252,3921,164,13,35
5253,1722,92,53,2
5254,1027,25,20,42
5255,1966,140,12,25
5256,4636,72,40,48
5257,2776,130,24,46
5258,2492,158,4,38
5259,4441,178,56,20
5260,936,215,14,45
5261,2537,76,51,20
5262,2029,179,10,38
5263,4075,49,31,54
5264,2553,40,34,13
5265,5303,140,33,42
5266,3257,108,25,14
5267,2453,48,50,32
5268,4942,21,6,21
5269,921,98,32,11
5270,3805,117,0,48
5271,2123,171,36,7
5272,5527,173,16,719
5273,3042,165,17,31
5274,784,47,59,27
5275,5248,206,41,46
5276,4892,5,29,22
5277,2855,26,12,32
5278,2996,106,10,52
5279,1811,78,42,38
5280,2710,28,21,44
5281,1269,181,60,56
5282,432,153,52,19
5283,298,88,36,27
5284,2983,172,48,27
5285,2238,145,58,35
5286,1886,199,58,19
5287,2559,98,31,51
5288,3150,149,46,47
5289,4172,151,9,23
5290,5040,26,51,18
5291,1833,122,13,48
5292,5343,169,,39
5293,1841,22,48,46
5294,3202,177,42,32
5295,5652,68,56,52
5296,3671,135,27,53
5297,3690,52,8,0
5298,4358,23,6,25
5299,2057,215,7,42
5300,1173,101,48,38
5301,5483,22,32,45
5302,5624,15,45,7
5303,5899,147,35,43
5304,172,90,48,17
5305,530,150,51,54
5306,4777,77,45,56
5307,4377,163,20,42
5308,1001,124,18,10
5309,2552,34,9,57
5310,234,76,22,5
5311,1364,135,43,21
5312,4108,145,41,49
5313,5323,118,1,35
5314,1933,89,28,43
5315,716,143,36,659
5316,5292,150,59,11
5317,300,214,48,7
5318,1235,139,40,22
5319,5364,146,36,46
5320,5241,118,57,11
5321,1868,26,,21
5322,585,3,35,27
5323,433,69,59,43
5324,4737,92,52,43
5325,152,55,20,17
5326,3174,70,9,47
5327,1301,57,54,23
5328,4103,72,51,34
5329,3976,102,60,39
5330,4406,184,51,26
5331,4247,178,59,18
5332,1440,21,9,15
5333,3110,9,22,38
5334,1674,194,31,2
5335,1198,119,9,14
5336,3206,70,45,50
5337,731,29,15,54
5338,4246,204,56,34
5339,5796,83,30,6
5340,3543,42,53,39
5341,4076,188,23,58
5342,4038,12,,51
5343,3528,66,26,7
5344,4697,157,17,32
5345,4199,162,22,25
5346,1003,112,51,27
5347,4538,195,26,29
5348,3601,135,38,21
5349,1124,79,39,28
5350,1765,157,13,2
5351,3201,20,55,39
5352,1709,33,24,777
5353,5636,190,25,7
5354,5910,113,56,41
5355,2338,34,55,53
5356,1551,101,34,12
5357,4297,3,43,13
5358,3829,19,35,27
5359,4461,6,29,18
5360,953,177,9,2
5361,3390,87,19,20
5362,3557,100,14,44
5363,1719,101,12,45
5364,929,54,58,39
5365,5405,208,8,56
5366,477,73,48,11
5367,1892,126,38,47
5368,4676,141,52,11
5369,2476,165,34,28
5370,5870,189,13,31
5371,758,45,14,12
5372,3665,214,44,36
5373,1784,190,31,40
5374,2843,153,0,5
5375,1064,151,53,43
5376,5072,40,56,1
5377,1714,114,0,47
5378,3886,69,45,0
5379,2637,13,59,46
5380,5783,76,38,40
5381,663,58,38,9
5382,1609,106,37,27
5383,5106,62,34,53
5384,3545,144,14,5
5385,114,177,1,45
5386,2046,144,12,53
5387,3553,192,29,47
5388,1628,180,25,4
5389,512,73,31,43
5390,4963,74,56,23
5391,3446,23,57,42
5392,4391,28,32,7
5393,96,102,44,39
5394,5419,39,51,60
5395,4740,48,10,59
5396,5083,126,47,32
5397,2810,183,43,33
5398,1724,165,,9
5399,318,175,35,38
5400,5640,20,58,0
5401,1882,38,46,51
5402,5511,210,31,19
5403,3603,133,15,819
5404,2532,69,7,0
5405,4391,53,19,48
5406,2052,39,21,15
5407,1136,69,38,48
5408,4063,129,21,35
5409,4092,12,9,13
5410,4153,172,40,12
5411,4940,17,23,28
5412,4893,24,0,18
5413,4856,114,49,36
5414,1434,62,19,57
5415,5485,192,55,9
5416,2465,37,22,2
5417,5627,100,,6
5418,3085,196,10,27
5419,2404,73,57,4
5420,3839,204,50,29
5421,5513,139,39,26
5422,3843,110,40,34
5423,1532,145,26,8
5424,163,78,10,49
5425,3007,204,45,34
5426,476,24,44,57
5427,385,185,1,33
5428,1230,89,58,37
5429,1734,13,24,22
5430,3922,106,35,10
5431,2663,31,20,56
5432,4138,132,1,2
5433,3413,7,52,23
5434,4620,7,,53
5435,2463,165,41,37
5436,5392,23,30,47
5437,2124,33,51,3
5438,3927,54,53,1
5439,3605,144,34,52
5440,1040,99,14,10
5441,4278,66,18,7
5442,5561,50,20,35
5443,1434,175,,4
5444,3935,192,30,622
5445,1758,82,34,8
5446,193,112,11,29
5447,678,190,51,53
5448,3878,14,57,32
5449,4349,52,10,32
5450,293,68,6,24
5451,1842,88,53,17
5452,5844,78,37,58
5453,5308,181,32,36
5454,2519,212,22,42
5455,5974,74,41,26
5456,5927,60,,14
5457,132,56,,56
5458,5449,216,58,44
5459,667,129,7,23
5460,2866,61,21,0
5461,3522,33,38,9
5462,4386,170,2,46
5463,4891,71,39,4
5464,5364,219,49,16
5465,3631,51,15,13
5466,5038,53,44,33
5467,2891,87,25,49
5468,5388,16,54,10
5469,80,164,34,1
5470,4457,181,19,48
5471,5523,173,36,56
5472,3686,153,23,4
5473,1509,200,47,17
5474,623,140,12,43
5475,4868,26,16,27
5476,1371,12,7,46
5477,5972,117,37,57
5478,1850,71,1,0
5479,3644,202,4,51
5480,3451,162,3,6
5481,4601,186,51,46
5482,900,219,59,28
5483,2532,214,38,46
5484,1663,45,6,23
5485,5330,195,15,54
5486,3803,83,12,6
5487,2682,34,52,59
5488,3078,26,50,11
5489,1299,66,1,57
5490,5495,13,2,8
5491,1617,127,53,45
5492,4422,22,34,14
5493,5236,12,11,9
5494,2191,4,42,33
5495,3048,166,31,45
5496,2140,35,58,14
5497,5147,144,59,581
5498,3554,80,11,7
5499,4796,36,55,34
5500,2433,19,24,46
5501,5812,72,56,18
5502,5325,152,59,11
5503,5092,107,39,50
5504,1629,159,42,54
5505,47,89,23,53
5506,3006,190,-5,29
5507,2909,184,12,47
5508,91,75,14,16
5509,4549,29,23,57
5510,4191,213,9,44
5511,3854,75,18,14
5512,4035,53,7,16
5513,93,37,38,1
5514,165,13,34,6
5515,61,57,38,5
5516,5267,77,0,31
5517,4679,120,34,50
5518,589,219,26,58
5519,4145,79,47,47
5520,1920,16,21,13
5521,2137,193,40,57
5522,2758,91,1,50
5523,1878,142,9,33
5524,4574,25,59,25
5525,3746,168,5,37
5526,5605,132,34,54
5527,4019,58,50,53
5528,3970,32,19,24
5529,2812,76,9,34
5530,4258,210,26,13
5531,5176,183,58,49
5532,3637,46,3,13
5533,1367,52,33,14
5534,1039,124,3,19
5535,1959,36,30,44
5536,1311,98,22,21
5537,5056,47,16,23
5538,413,43,15,46
5539,989,8,32,6
5540,5307,72,46,34
5541,2669,192,43,50
5542,1931,169,33,33
5543,3881,58,31,40
5544,2184,149,2,37
5545,5380,72,31,5
5546,5254,199,57,60
5547,5915,52,52,55
5548,313,105,9,56
5549,2335,105,6,14
5550,2136,113,12,50
5551,3868,16,10,55
5552,2639,89,48,52
5553,3201,49,18,40
5554,2173,30,54,56
5555,3796,117,42,7
5556,463,192,28,58
5557,1107,37,48,42
5558,1545,159,53,27
5559,1120,137,40,23
5560,5234,67,-3,37
5561,3669,72,20,42
5562,3057,106,22,54
5563,5329,193,38,9
5564,146,125,27,55
5565,1859,122,53,44
5566,3404,74,54,49
5567,1890,127,7,11
5568,3229,63,3,31
5569,476,156,21,33
5570,170,66,10,49
5571,4418,101,13,9
5572,408,46,25,22
5573,4073,73,30,16
5574,4942,52,25,25
5575,2669,37,-4,25
5576,2441,12,10,58
5577,4851,117,51,17
5578,5060,55,48,53
5579,1668,69,58,60
5580,5638,101,17,30
5581,4911,51,23,14
5582,2753,100,10,51
5583,2660,75,9,45
5584,1094,213,26,29
5585,4306,138,38,52
5586,1295,105,47,30
5587,1709,111,4,37
5588,3174,113,14,11
5589,986,180,47,41
5590,3669,90,37,17
5591,2446,68,31,30
5592,198,197,17,21
5593,1834,114,46,50
5594,3739,154,6,44
5595,3770,103,9,50
5596,2005,148,26,42
5597,3285,57,2,2
5598,4830,136,60,60
5599,5806,56,40,49
5600,4552,149,56,4
5601,4020,194,13,42
5602,3431,57,39,11
5603,4126,117,35,57
5604,3147,37,24,41
5605,4699,135,30,28
5606,5507,30,59,3
5607,5617,204,51,40
5608,1739,77,19,49
5609,4288,88,51,650
5610,3673,158,43,16
5611,5455,196,55,37
5612,1918,219,41,25
5613,5333,26,24,54
5614,1264,188,44,39
5615,4462,114,36,56
5616,4666,101,34,56
5617,5304,207,56,27
5618,4014,116,52,27
5619,3074,99,14,55
5620,3893,62,-8,0
5621,2960,95,-9,16
5622,2259,30,45,12
5623,1896,200,,36
5624,544,118,20,58
5625,4457,166,8,0
5626,5261,121,38,0
5627,3960,219,41,58
5628,4117,186,46,34
5629,1013,133,11,23
5630,563,107,,16
5631,1402,142,41,0
5632,4596,7,9,10
5633,1471,174,19,18
5634,3549,22,44,26
5635,3875,179,52,23
5636,3261,105,11,54
5637,4079,209,3,19
5638,4461,208,33,12
5639,4677,45,12,43
5640,2172,7,39,36
5641,1534,199,25,56
5642,3729,104,49,16
5643,2993,115,28,56
5644,3640,54,53,20
5645,2146,15,43,43
5646,3744,7,46,52
5647,2458,120,9,3
5648,1093,111,17,54
5649,5635,84,51,9
5650,3383,118,45,38
5651,3862,29,32,38
5652,637,180,27,26
5653,4016,60,56,45
5654,377,8,59,5
5655,4662,121,30,25
5656,5477,12,3,11
5657,204,166,58,15
5658,3524,79,49,8
5659,1367,35,15,21
5660,1156,8,38,19
5661,2130,87,41,45
5662,5189,161,6,9
5663,190,44,23,16
5664,5298,211,1,36
5665,654,49,36,50
5666,2138,90,10,21
5667,800,114,49,24
5668,5870,158,35,14
5669,4932,83,1,53
5670,1448,105,9,32
5671,3950,95,43,31
5672,5975,170,46,12
5673,814,74,44,12
5674,3321,26,19,15
5675,4180,129,60,23
5676,4731,160,18,837
5677,4776,209,1,26
5678,5973,190,35,7
5679,1054,58,50,53
5680,491,67,,37
5681,788,169,6,14
5682,2080,109,,39
5683,3154,182,34,57
5684,4217,81,34,806
5685,824,37,41,51
5686,3965,159,50,2
5687,5500,139,47,31
5688,5890,178,32,44
5689,2793,55,46,48
5690,1479,215,36,28
5691,441,59,36,47
5692,5997,195,50,31
5693,4210,1,55,1
5694,741,66,42,52
5695,5349,199,44,26
5696,5285,157,56,19
5697,1010,201,0,52
5698,1093,53,52,9
5699,275,179,55,43
5700,3169,94,34,24
5701,5687,49,60,14
5702,3981,135,4,39
5703,1370,24,4,57
5704,5282,73,25,29
5705,3985,57,10,44
5706,5803,161,16,6
5707,3439,18,29,59
5708,707,46,17,14
5709,5975,149,29,36
5710,2071,122,51,44
5711,936,119,17,3
5712,5216,183,13,893
5713,2722,99,33,17
5714,3678,40,31,13
5715,3204,145,53,57
5716,2702,68,7,14
5717,1492,99,12,45
5718,5473,27,51,50
5719,450,142,60,41
5720,1080,34,39,32
5721,4838,39,9,4
5722,1695,119,1,16
5723,5736,11,13,41
5724,3356,5,31,10
5725,1589,9,26,8
5726,1538,198,17,21
5727,4698,95,52,7
5728,5521,176,9,34
5729,2730,139,24,31
5730,1983,31,24,57
5731,5287,40,30,32
5732,5979,184,18,34
5733,3435,200,56,23
5734,784,35,,53
5735,3345,156,53,57
5736,2605,201,49,10
5737,864,10,44,52
5738,2713,55,5,25
5739,2738,98,51,25
5740,4535,176,21,39
5741,857,55,17,4
5742,1069,156,9,40
5743,4258,18,0,17
5744,1741,142,40,42
5745,1483,65,28,39
5746,5644,214,22,18
5747,353,207,32,20
5748,4430,133,56,21
5749,5179,199,,54
5750,4701,13,19,15
5751,4495,122,32,33
5752,4965,149,36,18
5753,4463,78,49,17
5754,3241,10,9,50
5755,287,147,40,23
5756,398,89,43,41
5757,4635,135,-1,39
5758,4072,120,,12
5759,4121,24,-10,14
5760,1806,53,12,24
5761,3809,115,3,22
5762,4041,149,8,22
5763,2520,26,45,49
5764,5703,115,37,40
5765,1838,37,23,14
5766,1147,180,22,33
5767,4172,201,16,49
5768,5653,5,19,48
5769,1416,125,17,11
5770,1055,172,52,7
5771,2672,78,41,17
5772,4213,193,22,0
5773,2447,194,26,44
5774,5560,177,4,24
5775,767,1,31,6
5776,3949,125,43,37
5777,4012,60,0,60
